correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_true_bias,mean_estimate,abs_bias_true,coverage_true,coverage_obs
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.350116435814432,0.14988356418556797,0.8015,0.8969
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.2985763141653709,0.2014236858346291,0.6707,0.8685
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.3002775996204389,0.19972240037956113,0.6784,0.8706
Phi,L_Y_dich_3_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.30497604883061974,0.19502395116938026,0.7004,0.8539
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0017556472286567278,0.0017556472286567278,0.9267,0.9271
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,OPW,-1.4425852228206634e-4,1.4425852228206634e-4,0.9186,0.9183
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,MOPW,-1.4425852228206634e-4,1.4425852228206634e-4,0.9186,0.9183
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,6.697126063766628e-4,0.9106,0.9111
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.019526136173687612,0.019526136173687612,0.9129,0.9113
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,OPW,0.25606565614217264,0.14393434385782738,0.783,0.9144
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,MOPW,0.25606565614217264,0.14393434385782738,0.783,0.9144
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,OPW,0.24960006505448096,0.15039993494551906,0.7714,0.8784
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,MOPW,0.24960006505448096,0.15039993494551906,0.7714,0.8784
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,OPW,0.25675417208423873,0.1432458279157613,0.7836,0.8623
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,MOPW,0.25675417208423873,0.1432458279157613,0.7836,0.8623
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09119425944747504,0.008805740552524963,0.923,0.9143
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06018868578314296,0.03981131421685705,0.9119,0.9181
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.050285061986480396,0.9051,0.9161
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.023869297850541135,0.9095,0.9123
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.35541539725584487,0.14458460274415513,0.7852,0.8971
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.35541539725584487,0.14458460274415513,0.7852,0.8971
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.3144222993600917,0.1855777006399083,0.6849,0.8448
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.3144222993600917,0.1855777006399083,0.6849,0.8448
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.28439105982856416,0.21560894017143584,0.5959,0.8843
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.28439105982856416,0.21560894017143584,0.5959,0.8843
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.2945816762366634,0.20541832376333657,0.6406,0.8674
Phi,L_Y_dich_3_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.2945816762366634,0.20541832376333657,0.6406,0.8674
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0017575781881118315,0.0017575781881118315,0.9297,0.9303
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,PPW,6.826933394850896e-5,6.826933394850896e-5,0.9197,0.9191
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,6.697126063766628e-4,0.9106,0.9111
Phi,L_Y_dich_3_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,MOPW,0.012887847515370386,0.012887847515370386,0.9099,0.9081
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.0881194336805834,0.0118805663194166,0.918,0.9064
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.09633510911879603,0.003664890881203975,0.9146,0.8771
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07614284677423913,0.023857153225760874,0.9225,0.9121
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,4,0.1,0.07613070214945887,PPW,0.08949128963021948,0.01050871036978053,0.9199,0.9086
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.2813726490174482,0.21862735098255182,0.4411,0.8774
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.2758070680670509,0.2241929319329491,0.4347,0.8812
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,OPW,-7.842799491284766e-4,7.842799491284766e-4,0.9166,0.9164
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002143151145344819,MOPW,-7.842799491284766e-4,7.842799491284766e-4,0.9166,0.9164
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-4.131523137821758e-4,4.131523137821758e-4,0.9267,0.9268
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.029503471051909758,0.9077,0.9153
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.10223534961438203,0.002235349614382029,0.9287,0.8938
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.08324397829321903,0.016756021706780977,0.9267,0.8968
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.0631304436868169,0.0368695563131831,0.9145,0.9216
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.023869297850541135,0.9095,0.9123
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.001533598918142869,0.001533598918142869,0.9307,0.9304
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,OPW,-4.0576917874334705e-4,4.0576917874334705e-4,0.9137,0.9146
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,0,0,-6.697126063766628e-4,MOPW,-4.0576917874334705e-4,4.0576917874334705e-4,0.9137,0.9146
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,OPW,0.0017785295371032855,0.0017785295371032855,0.9131,0.9044
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,4,0,0.0419497695755974,MOPW,0.0017785295371032855,0.0017785295371032855,0.9131,0.9044
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.10208986749931963,0.0020898674993196226,0.926,0.8956
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.06288221809952559,0.03711778190047442,0.9214,0.9174
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.07987157867589409,0.020128421324105916,0.9299,0.9074
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.023869297850541135,0.9095,0.9123
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0018490485582461184,0.0018490485582461184,0.925,0.9255
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,6.697126063766628e-4,0.9106,0.9111
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.019505513559582213,0.019505513559582213,0.9125,0.9125
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,OPW,0.25632675226781426,0.14367324773218576,0.7853,0.9133
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.25537268511810585,MOPW,0.25632675226781426,0.14367324773218576,0.7853,0.9133
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.24935546856490845,0.15064453143509157,0.7685,0.873
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.18584857151176185,MOPW,0.24935546856490845,0.15064453143509157,0.7685,0.873
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,OPW,0.2571915246535602,0.1428084753464398,0.7815,0.8672
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.18607078613796055,MOPW,0.2571915246535602,0.1428084753464398,0.7815,0.8672
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.09058642746451477,0.009413572535485235,0.9217,0.9124
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.05192518879790158,0.8986,0.9152
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.06289752733605875,0.03710247266394126,0.9144,0.9174
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.023869297850541135,0.9095,0.9123
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.3558079586963502,0.14419204130364982,0.7882,0.8994
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.3558079586963502,0.14419204130364982,0.7882,0.8994
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.28356193342237207,0.21643806657762793,0.5905,0.8832
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.28356193342237207,0.21643806657762793,0.5905,0.8832
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.31693782054880754,0.18306217945119246,0.6939,0.8451
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.31693782054880754,0.18306217945119246,0.6939,0.8451
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.29440763223357724,0.20559236776642276,0.6372,0.8653
Phi,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.29440763223357724,0.20559236776642276,0.6372,0.8653
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,CW,-0.0021243257801632437,0.0021243257801632437,0.9153,0.9162
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0021243257801632437,0.0021243257801632437,0.9153,0.9162
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,OPW,-0.0021243257801632437,0.0021243257801632437,0.9153,0.9162
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002143151145344819,MOPW,-0.0021243257801632437,0.0021243257801632437,0.9153,0.9162
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,CW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,PPW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,OPW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,4.87479305226962e-4,MOPW,2.4724514816614374e-4,2.4724514816614374e-4,0.9171,0.9172
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,0,0,-6.697126063766628e-4,no_weight,-6.697126063766628e-4,6.697126063766628e-4,0.9106,0.9111
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,CW,0.029503471051909758,0.029503471051909758,0.9077,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,PPW,0.029503471051909758,0.029503471051909758,0.9077,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,OPW,0.029503471051909758,0.029503471051909758,0.9077,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.0419497695755974,MOPW,0.029503471051909758,0.029503471051909758,0.9077,0.9153
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,PPW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,OPW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.1874546451860911,MOPW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,PPW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,OPW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.18584857151176185,MOPW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,PPW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,OPW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.18607078613796055,MOPW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,CW,0.06557878287629783,0.03442121712370218,0.9112,0.9124
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,PPW,0.06557878287629783,0.03442121712370218,0.9112,0.9124
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.06557878287629783,0.03442121712370218,0.9112,0.9124
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.0655722078030616,MOPW,0.06557878287629783,0.03442121712370218,0.9112,0.9124
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.04807481120209842,no_weight,0.04807481120209842,0.05192518879790158,0.8986,0.9152
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.04971493801351961,no_weight,0.04971493801351961,0.050285061986480396,0.9051,0.9161
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.07613070214945887,no_weight,0.07613070214945887,0.023869297850541135,0.9095,0.9123
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,CW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,PPW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,OPW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.32896502905034614,MOPW,0.3289697296262373,0.17103027037376273,0.6879,0.9159
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,CW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,PPW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,OPW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.24103886468225041,MOPW,0.26728298431188235,0.23271701568811765,0.4821,0.8969
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,CW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,PPW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,OPW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.2431820216347617,MOPW,0.2691798716996065,0.2308201283003935,0.4856,0.899
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,CW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,PPW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,OPW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Phi,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.2338878824323658,MOPW,0.25166954442611467,0.24833045557388533,0.4295,0.9022
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,0,0,0,-0.002143151145344819,PPW,-0.0014397999862802721,0.0014397999862802721,0.9309,0.9306
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,OPW,-1.2230289487610008e-4,1.2230289487610008e-4,0.913,0.913
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,0,4,0,4.87479305226962e-4,MOPW,-1.2230289487610008e-4,1.2230289487610008e-4,0.913,0.913
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,4,0,0,-6.697126063766628e-4,PPW,-5.085083592988535e-4,5.085083592988535e-4,0.9217,0.9215
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,OPW,0.023881664792381244,0.023881664792381244,0.9072,0.9144
Phi,L_Y_dich_4_5__K_X_sev,20,0,0,4,4,0,0.0419497695755974,MOPW,0.023881664792381244,0.023881664792381244,0.9072,0.9144
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,0,0.4,0.25537268511810585,no_weight,0.25537268511810585,0.14462731488189418,0.7605,0.9144
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,4,0.4,0.1874546451860911,CW,0.24047728455642178,0.15952271544357824,0.7054,0.8878
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,0,0.4,0.18584857151176185,CW,0.2393316305494698,0.16066836945053023,0.6984,0.8839
Phi,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,4,0.4,0.18607078613796055,CW,0.25314718298192973,0.1468528170180703,0.7336,0.864
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,OPW,0.08833423614350976,0.01166576385649025,0.9162,0.9
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,0,0.1,0.0655722078030616,MOPW,0.08833423614350976,0.01166576385649025,0.9162,0.9
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.04807481120209842,PPW,0.09451416950562233,0.005485830494377675,0.9234,0.8778
Phi,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,0,0.1,0.04971493801351961,PPW,0.10089914719630513,8.991471963051278e-4,0.9231,0.8734
